"TName","Location","Phone","MTitle","ShowTime","Rating","CCode","CName"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","9:25 pm","PG-13","A","Pierce Brosnan"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","9:25 pm","PG-13","D","Barbra Streisand"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","4:20 pm","R","A","Delroy Lindo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","4:20 pm","R","A","Gary Sinese"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","4:20 pm","R","A","Lili Taylor"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","4:20 pm","R","A","Mel Gibson"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","4:20 pm","R","A","Rene Russo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","4:20 pm","R","D","Ron Howard"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","5:20 pm","R","A","Delroy Lindo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","5:20 pm","R","A","Gary Sinese"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","5:20 pm","R","A","Lili Taylor"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","5:20 pm","R","A","Mel Gibson"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","5:20 pm","R","A","Rene Russo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","5:20 pm","R","D","Ron Howard"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","7:00 pm","R","A","Delroy Lindo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","7:00 pm","R","A","Gary Sinese"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","7:00 pm","R","A","Lili Taylor"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","7:00 pm","R","A","Mel Gibson"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","7:00 pm","R","A","Rene Russo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","7:00 pm","R","D","Ron Howard"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","8:00 pm","R","A","Delroy Lindo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","8:00 pm","R","A","Gary Sinese"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","8:00 pm","R","A","Lili Taylor"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","8:00 pm","R","A","Mel Gibson"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","8:00 pm","R","A","Rene Russo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","8:00 pm","R","D","Ron Howard"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","9:40 pm","R","A","Delroy Lindo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","9:40 pm","R","A","Gary Sinese"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","9:40 pm","R","A","Lili Taylor"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","9:40 pm","R","A","Mel Gibson"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","9:40 pm","R","A","Rene Russo"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Ransom","9:40 pm","R","D","Ron Howard"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","4:45 pm","PG","A","Bill Murray"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","4:45 pm","PG","A","Michael Jordan"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","4:45 pm","PG","A","Theresa Randle"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","4:45 pm","PG","A","Wayne Knight"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","4:45 pm","PG","D","Joe Pytka"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","5:50 pm","PG","A","Bill Murray"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","5:50 pm","PG","A","Michael Jordan"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","5:50 pm","PG","A","Theresa Randle"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","5:50 pm","PG","A","Wayne Knight"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","5:50 pm","PG","D","Joe Pytka"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","7:15 pm","PG","A","Bill Murray"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","7:15 pm","PG","A","Michael Jordan"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","7:15 pm","PG","A","Theresa Randle"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","7:15 pm","PG","A","Wayne Knight"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","7:15 pm","PG","D","Joe Pytka"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","8:10 pm","PG","A","Bill Murray"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","8:10 pm","PG","A","Michael Jordan"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","8:10 pm","PG","A","Theresa Randle"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","8:10 pm","PG","A","Wayne Knight"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","8:10 pm","PG","D","Joe Pytka"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","9:30 pm","PG","A","Bill Murray"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","9:30 pm","PG","A","Michael Jordan"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","9:30 pm","PG","A","Theresa Randle"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","9:30 pm","PG","A","Wayne Knight"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Space Jam","9:30 pm","PG","D","Joe Pytka"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","4:20 pm","PG-13","A","Bette Midler"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","4:20 pm","PG-13","A","Diane Keaton"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","4:20 pm","PG-13","A","Goldie Hawn"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","4:20 pm","PG-13","D","Hugh Wilson"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","7:10 pm","PG-13","A","Bette Midler"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","7:10 pm","PG-13","A","Diane Keaton"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","7:10 pm","PG-13","A","Goldie Hawn"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","7:10 pm","PG-13","D","Hugh Wilson"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","9:30 pm","PG-13","A","Bette Midler"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","9:30 pm","PG-13","A","Diane Keaton"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","9:30 pm","PG-13","A","Goldie Hawn"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","First Wives Club, The","9:30 pm","PG-13","D","Hugh Wilson"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","5:00 pm","PG-13","A","and Louise Fletcher"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","5:00 pm","PG-13","A","Jon Lovitz"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","5:00 pm","PG-13","A","Mekhi Phifer"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","5:00 pm","PG-13","A","Tia Carrera"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","5:00 pm","PG-13","D","Hart Bochner"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","7:00 pm","PG-13","A","and Louise Fletcher"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","7:00 pm","PG-13","A","Jon Lovitz"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","7:00 pm","PG-13","A","Mekhi Phifer"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","7:00 pm","PG-13","A","Tia Carrera"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","7:00 pm","PG-13","D","Hart Bochner"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","A","and Louise Fletcher"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","A","Jon Lovitz"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","A","Mekhi Phifer"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","A","Tia Carrera"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","D","Hart Bochner"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","A","and Louise Fletcher"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","A","Jon Lovitz"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","A","Mekhi Phifer"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","A","Tia Carrera"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","High School High","9:00 pm","PG-13","D","Hart Bochner"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","4:30 pm","R","A","Claire Danes"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","4:30 pm","R","A","Diane Venora"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","4:30 pm","R","A","John Leguizamo"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","4:30 pm","R","A","Leonardo DiCaprio"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","4:30 pm","R","A","Paul Rudd"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","4:30 pm","R","A","Paul Sorvino"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","4:30 pm","R","D","Baz Luhrmann"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","7:00 pm","R","A","Claire Danes"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","7:00 pm","R","A","Diane Venora"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","7:00 pm","R","A","John Leguizamo"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","7:00 pm","R","A","Leonardo DiCaprio"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","7:00 pm","R","A","Paul Rudd"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","7:00 pm","R","A","Paul Sorvino"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","7:00 pm","R","D","Baz Luhrmann"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","9:45 pm","R","A","Claire Danes"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","9:45 pm","R","A","Diane Venora"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","9:45 pm","R","A","John Leguizamo"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","9:45 pm","R","A","Leonardo DiCaprio"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","9:45 pm","R","A","Paul Rudd"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","9:45 pm","R","A","Paul Sorvino"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Romeo & Juliet","9:45 pm","R","D","Baz Luhrmann"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","5:25 pm","PG","A","Bill Murray"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","5:25 pm","PG","A","Michael Jordan"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","5:25 pm","PG","A","Theresa Randle"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","5:25 pm","PG","A","Wayne Knight"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","5:25 pm","PG","D","Joe Pytka"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","7:30 pm","PG","A","Bill Murray"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","7:30 pm","PG","A","Michael Jordan"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","7:30 pm","PG","A","Theresa Randle"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","7:30 pm","PG","A","Wayne Knight"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","7:30 pm","PG","D","Joe Pytka"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","9:35 pm","PG","A","Bill Murray"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","9:35 pm","PG","A","Michael Jordan"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","9:35 pm","PG","A","Theresa Randle"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","9:35 pm","PG","A","Wayne Knight"
"United Artists Riverside (Galleria) Tyler Mall","Riverside Fwy Tyler, Riverside","(714) 689-802","Space Jam","9:35 pm","PG","D","Joe Pytka"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","5:15 pm","","A","Greg Kinnear"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","5:15 pm","","A","Hector Elizondo"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","5:15 pm","","A","Jon Seda"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","5:15 pm","","A","Laurie Metcalf"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","5:15 pm","","A","Maria Pitillo"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","5:15 pm","","A","Roscoe Lee Browne"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","5:15 pm","","A","Tim Conway"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","5:15 pm","","D","Garry Marshall"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","9:25 pm","","A","Greg Kinnear"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","9:25 pm","","A","Hector Elizondo"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","9:25 pm","","A","Jon Seda"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","9:25 pm","","A","Laurie Metcalf"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","9:25 pm","","A","Maria Pitillo"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","9:25 pm","","A","Roscoe Lee Browne"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","9:25 pm","","A","Tim Conway"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Dear God","9:25 pm","","D","Garry Marshall"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Ghost & The Darkness, The","7:15 pm","R","A","Bernard Hill"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Ghost & The Darkness, The","7:15 pm","R","A","Brian McCardie"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Ghost & The Darkness, The","7:15 pm","R","A","Emily Mortimer"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Ghost & The Darkness, The","7:15 pm","R","A","Henry Cele"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Ghost & The Darkness, The","7:15 pm","R","A","John Kani"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Ghost & The Darkness, The","7:15 pm","R","A","Michael Douglas"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Ghost & The Darkness, The","7:15 pm","R","A","Tom Wilkinson"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Ghost & The Darkness, The","7:15 pm","R","A","Val Kilmer"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Ghost & The Darkness, The","7:15 pm","R","D","Stephen Hopkins"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Larger Than Life","7:30 pm","PG","A","Bill Murray"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Larger Than Life","7:30 pm","PG","A","Janeane Garofalo"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Larger Than Life","7:30 pm","PG","A","Jeremy Piven"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Larger Than Life","7:30 pm","PG","A","Keith David"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Larger Than Life","7:30 pm","PG","A","Matthew McConaughey"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Larger Than Life","7:30 pm","PG","A","Pat Hingle"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Larger Than Life","7:30 pm","PG","D","Howard Franklin"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","10:20 pm","PG-13","A","Barbra Streisand"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","10:20 pm","PG-13","A","Jeff Bridges"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","10:20 pm","PG-13","A","Lauren Bacall"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","10:20 pm","PG-13","A","Pierce Brosnan"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","10:20 pm","PG-13","D","Barbra Streisand"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","4:30 pm","PG-13","A","Barbra Streisand"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","4:30 pm","PG-13","A","Jeff Bridges"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","4:30 pm","PG-13","A","Lauren Bacall"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","4:30 pm","PG-13","A","Pierce Brosnan"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","4:30 pm","PG-13","D","Barbra Streisand"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","7:40 pm","PG-13","A","Barbra Streisand"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","7:40 pm","PG-13","A","Jeff Bridges"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","7:40 pm","PG-13","A","Lauren Bacall"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","7:40 pm","PG-13","A","Pierce Brosnan"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Mirror Has Two Faces, The","7:40 pm","PG-13","D","Barbra Streisand"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","10:05 pm","R","A","Blair Underwood"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","10:05 pm","R","A","Jada Pinkett"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","10:05 pm","R","A","John C. McGinley"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","10:05 pm","R","A","Kimberly Elise"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","10:05 pm","R","A","Queen Latifah"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","10:05 pm","R","A","Vivica Fox"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","10:05 pm","R","D","F. Gary Gray"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","4:40 pm","R","A","Blair Underwood"
"United Artists Riverside Park Sierra","3600 Park Sierra Dr., Riverside","(909) 359-6995","Set It Off","4:40 pm","R","A","Jada Pinkett"
